DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
2/20/2025 4:52:26 PM,2,1740095546000,39.400,13.944,7.188,11.017,0.010,-0.013,2.971,0,0,15,0.594,5,-1.000,1.068,1.722,0.000,0x1fff
2/20/2025 5:02:26 PM,2,1740096146000,41.900,13.948,6.813,10.634,0.010,-0.013,2.971,0,0,15,0.598,5,-1.000,1.064,1.722,0.000,0x1fff
2/20/2025 5:12:26 PM,2,1740096746000,42.200,13.956,6.563,10.059,0.010,-0.012,2.971,0,0,14,0.597,5,-1.000,1.065,1.722,0.000,0x1fff
2/20/2025 5:22:26 PM,2,1740097346000,41.300,13.964,6.313,9.867,0.010,-0.013,2.971,0,0,14,0.603,5,-1.000,1.059,1.722,0.000,0x1fff
2/20/2025 5:32:26 PM,2,1740097946000,40.900,13.972,5.813,9.531,0.010,-0.012,2.971,0,0,13,0.604,5,-1.000,1.058,1.722,0.000,0x1fff
2/20/2025 5:42:26 PM,2,1740098546000,41.500,13.988,5.375,9.196,0.010,-0.013,2.971,0,0,13,0.604,5,-1.000,1.058,1.722,0.000,0x1fff
2/20/2025 5:52:26 PM,2,1740099146000,37.500,13.952,4.813,8.525,0.010,-0.013,2.970,0,0,13,0.606,6,-1.000,1.056,1.722,0.000,0x1fff
2/20/2025 6:02:26 PM,2,1740099746000,41.800,14.000,4.313,8.142,0.010,-0.012,2.970,0,0,12,0.606,5,-1.000,1.056,1.722,0.000,0x1fff
2/20/2025 6:12:26 PM,2,1740100346000,41.200,13.932,3.625,7.279,0.010,-0.013,2.970,0,0,11,0.607,5,-1.000,1.055,1.722,0.000,0x1fff
2/20/2025 6:22:26 PM,2,1740100946000,40.000,13.896,3.313,7.135,0.010,-0.014,2.970,0,0,11,0.603,5,-1.000,1.059,1.722,0.000,0x1fff
2/20/2025 6:32:26 PM,2,1740101546000,41.300,13.868,3.000,6.896,0.010,-0.014,2.970,0,0,11,0.606,5,-1.000,1.056,1.722,0.000,0x1ffe
2/20/2025 6:42:26 PM,2,1740102146000,41.100,13.844,2.938,6.704,0.011,-0.013,2.970,0,0,10,0.604,5,-1.000,1.058,1.722,0.000,0x1fff
2/20/2025 6:52:26 PM,2,1740102746000,41.000,13.820,2.438,6.369,0.011,-0.013,2.970,0,0,10,0.604,5,-1.000,1.058,1.722,0.000,0x1fff
2/20/2025 7:02:26 PM,2,1740103346000,38.100,13.800,1.563,5.410,0.010,-0.013,2.970,0,0,9,0.599,5,-1.000,1.063,1.722,0.000,0x1fff
