DATE,ID,VER,LENGTH,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_Q0,IMU_QX,IMU_QY,IMU_QZ,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_SOC_TEMP,SNODAR_PCB_TEMP,SNODAR_DISTANCE_RAW,SNODAR_DISTANCE_DOFF,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,SNODAR_STATUS,NRF_TEMP,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,SNODAR_DOY_SWE,SNODAR_TEMP_SWE,LIVE_HEALTH_FLAGS
9/1/2024 3:43:12 PM,208,2,128,1725226992000,35.800,14.108,42.188,45.713,0.005,-0.468,-0.884,0.001,-0.007,-0.008,2.167,0,0,51,56,1.904,1.841,1.831,9,0x17,39,-1.000,0.109,14.145,0.027,0.008,-1.000,0x1fff
9/1/2024 3:53:12 PM,208,2,128,1725227592000,38.900,14.200,42.250,45.953,0.005,-0.468,-0.884,0.002,-0.008,-0.008,2.167,0,0,51,57,1.906,1.843,1.833,9,0x17,40,-1.000,0.107,14.145,0.027,0.008,-1.000,0x1fff
9/1/2024 4:03:12 PM,208,2,128,1725228192000,39.700,14.140,41.500,45.186,0.006,-0.468,-0.884,0.002,-0.008,-0.008,2.167,0,0,51,56,1.901,1.838,1.828,9,0x17,39,-1.000,0.112,14.145,0.027,0.009,-1.000,0x1fff
9/1/2024 4:13:12 PM,208,2,128,1725228792000,36.200,14.104,41.688,45.186,0.005,-0.468,-0.884,0.002,-0.008,-0.008,2.167,0,0,51,56,1.903,1.840,1.830,9,0x17,39,-1.000,0.110,14.145,0.027,0.008,-1.000,0x1fff
9/1/2024 4:23:12 PM,208,2,128,1725229392000,35.400,14.072,41.500,45.234,0.005,-0.468,-0.884,0.001,-0.008,-0.008,2.167,0,0,51,56,1.907,1.844,1.834,10,0x17,39,-1.000,0.106,14.145,0.027,0.008,-1.000,0x1fff
9/1/2024 4:33:12 PM,208,2,128,1725229992000,38.300,14.056,41.375,45.042,0.005,-0.468,-0.884,0.001,-0.007,-0.008,2.167,0,0,51,56,1.904,1.841,1.831,9,0x17,39,-1.000,0.109,14.145,0.027,0.008,-1.000,0x1fff
9/1/2024 4:43:12 PM,208,2,128,1725230592000,39.900,14.120,41.313,44.659,0.006,-0.468,-0.883,0.001,-0.008,-0.009,2.167,0,0,51,56,1.903,1.840,1.830,12,0x17,39,-1.000,0.110,14.145,0.027,0.008,-1.000,0x1fff
9/1/2024 4:53:12 PM,208,2,128,1725231192000,37.800,14.084,41.125,44.563,0.005,-0.468,-0.883,0.001,-0.007,-0.008,2.166,0,0,50,55,1.906,1.843,1.834,9,0x17,38,-1.000,0.106,14.145,0.027,0.008,-1.000,0x1fff
9/1/2024 5:03:12 PM,208,2,128,1725231792000,39.100,14.048,41.125,44.563,0.005,-0.469,-0.883,0.002,-0.008,-0.008,2.166,0,0,50,55,1.900,1.837,1.828,9,0x17,38,-1.000,0.112,14.172,0.000,0.009,-1.000,0x1fff
9/1/2024 5:13:12 PM,208,2,128,1725232392000,37.700,14.024,40.688,44.132,0.005,-0.469,-0.883,0.001,-0.007,-0.008,2.166,0,0,50,55,1.903,1.840,1.831,9,0x17,38,-1.000,0.109,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 5:23:12 PM,208,2,128,1725232992000,35.600,14.088,40.625,44.323,0.005,-0.469,-0.883,0.001,-0.008,-0.008,2.166,0,0,50,55,1.906,1.843,1.834,9,0x17,38,-1.000,0.106,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 5:33:12 PM,208,2,128,1725233592000,39.200,14.072,39.938,43.509,0.005,-0.469,-0.883,0.001,-0.008,-0.008,2.166,0,0,50,55,1.907,1.844,1.836,9,0x17,37,-1.000,0.104,14.172,0.000,0.008,-1.000,0x1ffe
9/1/2024 5:43:12 PM,208,2,128,1725234192000,39.100,14.040,39.500,43.317,0.005,-0.469,-0.883,0.001,-0.007,-0.008,2.166,0,0,49,54,1.900,1.837,1.829,9,0x17,37,-1.000,0.111,14.172,0.000,0.009,-1.000,0x1fff
9/1/2024 5:53:12 PM,208,2,128,1725234792000,37.400,14.008,39.500,43.077,0.005,-0.469,-0.883,0.001,-0.007,-0.008,2.166,0,0,49,54,1.901,1.838,1.830,9,0x17,37,-1.000,0.110,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 6:03:12 PM,208,2,128,1725235392000,39.900,13.984,39.500,43.173,0.005,-0.469,-0.883,0.001,-0.007,-0.008,2.165,0,0,49,54,1.901,1.838,1.830,9,0x17,37,-1.000,0.110,14.172,0.000,0.009,-1.000,0x1fff
9/1/2024 6:13:12 PM,208,2,128,1725235992000,36.600,13.984,39.188,42.838,0.006,-0.469,-0.883,0.001,-0.007,-0.009,2.165,0,0,49,54,1.903,1.840,1.832,9,0x17,37,-1.000,0.108,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 6:23:12 PM,208,2,128,1725236592000,39.600,14.004,38.625,42.407,0.005,-0.469,-0.883,0.001,-0.006,-0.008,2.165,0,0,48,53,1.903,1.840,1.833,9,0x17,36,-1.000,0.107,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 6:33:12 PM,208,2,128,1725237192000,35.400,14.004,38.188,41.688,0.005,-0.469,-0.883,0.001,-0.006,-0.008,2.165,0,0,48,53,1.901,1.838,1.831,9,0x17,36,-1.000,0.109,14.172,0.000,0.009,-1.000,0x1fff
9/1/2024 6:43:12 PM,208,2,128,1725237792000,38.300,13.996,37.875,41.544,0.005,-0.469,-0.883,0.001,-0.006,-0.009,2.165,0,0,47,52,1.901,1.838,1.832,9,0x17,35,-1.000,0.108,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 6:53:12 PM,208,2,128,1725238392000,39.900,13.976,37.438,41.208,0.005,-0.469,-0.883,0.000,-0.006,-0.009,2.165,0,0,47,52,1.903,1.840,1.834,9,0x17,35,-1.000,0.106,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 7:03:12 PM,208,2,128,1725238992000,39.300,13.956,37.125,40.729,0.005,-0.469,-0.883,0.000,-0.005,-0.009,2.165,0,0,47,52,1.901,1.838,1.832,9,0x17,34,-1.000,0.108,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 7:13:12 PM,208,2,128,1725239592000,39.800,13.940,36.375,40.010,0.005,-0.469,-0.883,0.001,-0.006,-0.008,2.164,0,0,46,51,1.900,1.837,1.832,9,0x17,34,-1.000,0.108,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 7:23:12 PM,208,2,128,1725240192000,39.300,13.916,35.500,39.292,0.005,-0.469,-0.883,0.000,-0.005,-0.009,2.164,0,0,46,50,1.903,1.840,1.836,9,0x17,33,-1.000,0.104,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 7:33:12 PM,208,2,128,1725240792000,39.200,13.896,33.688,37.518,0.005,-0.469,-0.883,0.000,-0.006,-0.009,2.164,0,0,45,48,1.903,1.840,1.838,9,0x17,31,-1.000,0.102,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 7:43:12 PM,208,2,128,1725241392000,39.000,13.868,31.813,35.697,0.005,-0.470,-0.883,0.000,-0.006,-0.009,2.164,0,0,43,46,1.900,1.837,1.836,9,0x17,29,-1.000,0.104,14.172,0.000,0.008,-1.000,0x1fff
9/1/2024 7:53:12 PM,208,2,128,1725241992000,37.200,13.844,30.188,34.020,0.005,-0.470,-0.883,0.000,-0.004,-0.008,2.164,0,0,41,45,1.900,1.837,1.838,8,0x17,27,-1.000,0.102,14.172,0.000,0.008,-1.000,0x1fff
