DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
3/13/2025 10:53:12 AM,2,1741884792000,40.600,13.288,10.188,14.084,0.002,-0.016,1.068,0,0,23,1.095,5,-1.000,0.845,2.179,0.000,0x1fff
3/13/2025 11:03:12 AM,2,1741885392000,40.800,13.288,10.188,13.749,0.002,-0.016,1.068,0,0,23,1.095,5,-1.000,0.845,2.179,0.000,0x1fff
3/13/2025 11:13:12 AM,2,1741885992000,41.000,13.284,10.625,14.324,0.002,-0.016,1.068,0,0,24,1.094,6,-1.000,0.846,2.179,0.000,0x1fff
3/13/2025 11:23:12 AM,2,1741886592000,37.600,13.252,11.188,14.707,0.001,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.000,0x1fff
3/13/2025 11:33:12 AM,2,1741887192000,40.900,13.312,11.813,15.378,0.001,-0.015,1.068,0,0,25,1.090,5,-1.000,0.850,2.179,0.000,0x1fff
3/13/2025 11:43:12 AM,2,1741887792000,41.600,13.336,12.875,16.241,0.001,-0.015,1.068,0,0,26,1.088,5,-1.000,0.852,2.179,0.030,0x1fff
3/13/2025 11:53:12 AM,2,1741888392000,39.300,13.352,14.063,17.247,0.000,-0.015,1.068,0,0,28,1.091,5,-1.000,0.849,2.179,0.030,0x1fff
3/13/2025 12:03:12 PM,2,1741888992000,36.700,13.348,12.813,16.384,0.001,-0.016,1.068,0,0,26,1.092,6,-1.000,0.848,2.179,0.030,0x1fff
3/13/2025 12:13:12 PM,2,1741889592000,40.100,13.352,13.000,16.384,0.001,-0.015,1.068,0,0,26,1.092,5,-1.000,0.848,2.179,0.030,0x1fff
3/13/2025 12:23:12 PM,2,1741890192000,40.600,13.348,11.875,15.714,0.002,-0.015,1.068,0,0,25,1.093,5,-1.000,0.847,2.179,0.030,0x1fff
3/13/2025 12:33:12 PM,2,1741890792000,40.300,13.348,10.625,14.372,0.002,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 12:43:12 PM,2,1741891392000,37.900,13.352,11.250,14.611,0.002,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 12:53:12 PM,2,1741891992000,40.300,13.356,11.500,15.234,0.002,-0.016,1.068,0,0,25,1.093,5,-1.000,0.847,2.179,0.030,0x1fff
3/13/2025 1:03:12 PM,2,1741892592000,40.700,13.360,10.813,14.707,0.002,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 1:13:12 PM,2,1741893192000,38.300,13.376,10.625,14.276,0.001,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 1:23:12 PM,2,1741893792000,40.900,13.392,10.688,14.468,0.002,-0.017,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 1:33:12 PM,2,1741894392000,41.000,13.388,10.625,14.132,0.001,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 1:43:12 PM,2,1741894992000,41.000,13.400,10.563,14.084,0.002,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 1:53:12 PM,2,1741895592000,40.400,13.412,10.750,14.372,0.002,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 2:03:12 PM,2,1741896192000,40.400,13.412,10.688,14.468,0.002,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 2:13:12 PM,2,1741896792000,40.300,13.416,11.063,14.659,0.002,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 2:23:12 PM,2,1741897392000,39.100,13.412,11.063,14.803,0.001,-0.016,1.068,0,0,24,1.094,5,-1.000,0.846,2.179,0.030,0x1fff
3/13/2025 2:33:12 PM,2,1741897992000,41.200,13.424,11.500,15.138,0.002,-0.016,1.068,0,0,25,1.093,5,-1.000,0.847,2.179,0.030,0x1fff
3/13/2025 2:43:12 PM,2,1741898592000,40.700,13.424,11.438,15.043,0.002,-0.016,1.068,0,0,25,1.095,5,-1.000,0.845,2.179,0.030,0x1fff
3/13/2025 2:53:12 PM,2,1741899192000,40.600,13.424,11.625,15.378,0.001,-0.015,1.068,0,0,25,1.096,5,-1.000,0.844,2.179,0.030,0x1fff
3/13/2025 3:03:12 PM,2,1741899792000,38.100,13.432,12.063,15.666,0.001,-0.015,1.068,0,0,25,1.097,5,-1.000,0.843,2.179,0.030,0x1fff
3/13/2025 3:13:12 PM,2,1741900392000,39.800,13.420,11.625,15.138,0.002,-0.016,1.068,0,0,25,1.102,5,-1.000,0.838,2.179,0.030,0x1fff
3/13/2025 3:23:12 PM,2,1741900992000,37.700,13.404,10.063,13.845,0.002,-0.016,1.068,0,0,23,1.105,5,-1.000,0.835,2.179,0.030,0x1fff
3/13/2025 3:33:12 PM,2,1741901592000,40.700,13.400,10.125,13.653,0.002,-0.015,1.068,0,0,23,1.105,6,-1.000,0.835,2.179,0.030,0x1fff
3/13/2025 3:43:12 PM,2,1741902192000,41.200,13.400,10.313,13.845,0.002,-0.016,1.068,0,0,23,1.105,5,-1.000,0.835,2.179,0.030,0x1fff
3/13/2025 3:53:12 PM,2,1741902792000,40.300,13.392,10.375,14.324,0.002,-0.016,1.068,0,0,23,1.105,5,-1.000,0.835,2.179,0.030,0x1ffe
3/13/2025 4:03:12 PM,2,1741903392000,43.400,13.396,10.500,14.324,0.002,-0.016,1.068,0,0,24,1.104,5,-1.000,0.836,2.179,0.030,0x1fff
3/13/2025 4:13:12 PM,2,1741903992000,38.900,13.396,10.563,14.372,0.001,-0.015,1.068,0,0,24,1.104,5,-1.000,0.836,2.179,0.030,0x1fff
3/13/2025 4:23:12 PM,2,1741904592000,36.500,13.388,9.750,13.317,0.001,-0.016,1.068,0,0,23,1.105,5,-1.000,0.835,2.179,0.030,0x1fff
3/13/2025 4:33:12 PM,2,1741905192000,37.200,13.380,9.063,13.030,0.002,-0.016,1.068,0,0,22,1.106,5,-1.000,0.834,2.179,0.030,0x1fff
3/13/2025 4:43:12 PM,2,1741905792000,40.400,13.376,8.625,12.503,0.001,-0.016,1.068,0,0,22,1.106,6,-1.000,0.834,2.179,0.030,0x1fff
3/13/2025 4:53:12 PM,2,1741906392000,36.500,13.372,8.625,12.503,0.002,-0.016,1.068,0,0,21,1.106,5,-1.000,0.834,2.179,0.030,0x1fff
3/13/2025 5:03:12 PM,2,1741906992000,37.500,13.364,8.500,12.263,0.003,-0.016,1.068,0,0,21,1.106,5,-1.000,0.834,2.209,0.000,0x1fff
3/13/2025 5:13:12 PM,2,1741907592000,37.600,13.364,8.375,12.023,0.002,-0.016,1.068,0,0,21,1.106,5,-1.000,0.834,2.209,0.000,0x1fff
3/13/2025 5:23:12 PM,2,1741908192000,40.400,13.360,8.188,11.976,0.002,-0.016,1.068,0,0,21,1.107,5,-1.000,0.833,2.209,0.000,0x1fff
3/13/2025 5:33:12 PM,2,1741908792000,40.100,13.360,7.625,11.305,0.002,-0.016,1.068,0,0,20,1.107,5,-1.000,0.833,2.209,0.000,0x1fff
3/13/2025 5:43:12 PM,2,1741909392000,38.100,13.360,6.938,10.586,0.002,-0.017,1.068,0,0,19,1.109,5,-1.000,0.831,2.209,0.000,0x1fff
3/13/2025 5:53:12 PM,2,1741909992000,38.200,13.352,6.875,10.442,0.003,-0.017,1.068,0,0,19,1.108,5,-1.000,0.832,2.209,0.000,0x1fff
3/13/2025 6:03:12 PM,2,1741910592000,36.800,13.356,7.125,10.634,0.002,-0.016,1.068,0,0,20,1.108,6,-1.000,0.832,2.209,0.000,0x1fff
3/13/2025 6:13:12 PM,2,1741911192000,37.600,13.356,6.813,10.298,0.003,-0.016,1.068,0,0,19,1.108,5,-1.000,0.832,2.209,0.000,0x1fff
3/13/2025 6:23:12 PM,2,1741911792000,39.500,13.356,6.813,10.586,0.003,-0.017,1.068,0,0,19,1.108,5,-1.000,0.832,2.209,0.000,0x1fff
3/13/2025 6:33:12 PM,2,1741912392000,39.800,13.348,6.625,10.250,0.003,-0.017,1.068,0,0,19,1.111,5,-1.000,0.829,2.209,0.000,0x1ffe
3/13/2025 6:43:12 PM,2,1741912992000,39.300,13.348,6.313,10.059,0.003,-0.017,1.068,0,0,19,1.111,5,-1.000,0.829,2.209,0.000,0x1fff
3/13/2025 6:53:12 PM,2,1741913592000,39.700,13.344,6.000,9.579,0.003,-0.016,1.068,0,0,18,1.113,6,-1.000,0.827,2.209,0.000,0x1fff
3/13/2025 7:03:12 PM,2,1741914192000,39.800,13.340,5.875,9.388,0.003,-0.017,1.068,0,0,18,1.110,5,-1.000,0.830,2.209,0.000,0x1fff
3/13/2025 7:13:12 PM,2,1741914792000,40.100,13.340,5.188,8.908,0.003,-0.017,1.068,0,0,17,1.113,5,-1.000,0.827,2.209,0.000,0x1fff
3/13/2025 7:23:12 PM,2,1741915392000,40.200,13.336,4.500,8.190,0.003,-0.017,1.068,0,0,17,1.113,5,-1.000,0.827,2.209,0.000,0x1fff
3/13/2025 7:33:12 PM,2,1741915992000,39.700,13.332,4.250,7.998,0.003,-0.016,1.068,0,0,16,1.114,5,-1.000,0.826,2.209,0.000,0x1fff
3/13/2025 7:43:12 PM,2,1741916592000,39.800,13.324,4.125,7.806,0.003,-0.017,1.068,0,0,16,1.111,5,-1.000,0.829,2.209,0.000,0x1fff
