DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
3/13/2025 11:54:10 AM,2,1741888450000,40.300,13.392,14.875,17.822,-0.037,-0.058,1.046,0,0,22,0.888,6,-1.000,0.648,1.942,0.047,0x1ffe
3/13/2025 12:04:10 PM,2,1741889050000,40.100,13.396,15.438,18.541,-0.038,-0.058,1.046,0,0,23,0.898,6,-1.000,0.638,1.942,0.047,0x1fff
3/13/2025 12:14:10 PM,2,1741889650000,44.800,13.392,13.250,16.912,-0.037,-0.057,1.046,0,0,21,0.900,6,-1.000,0.636,1.942,0.047,0x1fff
3/13/2025 12:24:10 PM,2,1741890250000,45.200,13.380,11.750,15.522,-0.036,-0.059,1.046,0,0,20,0.901,6,-1.000,0.635,1.942,0.047,0x1fff
3/13/2025 12:34:10 PM,2,1741890850000,44.600,13.376,10.563,14.084,-0.037,-0.060,1.046,0,0,18,0.902,6,-1.000,0.634,1.942,0.047,0x1fff
3/13/2025 12:44:10 PM,2,1741891450000,45.000,13.384,10.500,14.132,-0.036,-0.058,1.046,0,0,19,0.895,6,-1.000,0.641,1.942,0.047,0x1fff
3/13/2025 12:54:10 PM,2,1741892050000,45.500,13.388,10.750,14.276,-0.035,-0.060,1.047,0,0,19,0.895,6,-1.000,0.641,1.942,0.047,0x1fff
3/13/2025 1:04:10 PM,2,1741892650000,41.100,13.396,10.875,14.659,-0.036,-0.059,1.047,0,0,19,0.901,6,-1.000,0.635,1.942,0.047,0x1fff
3/13/2025 1:14:10 PM,2,1741893250000,44.800,13.420,10.750,14.611,-0.036,-0.059,1.047,0,0,19,0.902,6,-1.000,0.634,1.942,0.047,0x1fff
3/13/2025 1:24:10 PM,2,1741893850000,40.900,13.436,10.250,13.988,-0.036,-0.059,1.047,0,0,19,0.903,6,-1.000,0.633,1.942,0.047,0x1fff
3/13/2025 1:34:10 PM,2,1741894450000,44.500,13.448,10.000,13.653,-0.037,-0.060,1.047,0,0,18,0.895,7,-1.000,0.641,1.942,0.047,0x1fff
3/13/2025 1:44:10 PM,2,1741895050000,44.900,13.448,10.438,13.988,-0.037,-0.059,1.047,0,0,19,0.899,6,-1.000,0.637,1.942,0.047,0x1fff
3/13/2025 1:54:10 PM,2,1741895650000,43.500,13.468,10.375,13.988,-0.037,-0.059,1.047,0,0,18,0.892,6,-1.000,0.644,1.942,0.047,0x1fff
3/13/2025 2:04:10 PM,2,1741896250000,44.500,13.472,11.000,14.515,-0.037,-0.059,1.047,0,0,19,0.895,7,-1.000,0.641,1.942,0.047,0x1fff
3/13/2025 2:14:10 PM,2,1741896850000,43.600,13.468,11.313,14.707,-0.037,-0.058,1.047,0,0,19,0.898,6,-1.000,0.638,1.942,0.047,0x1fff
3/13/2025 2:24:10 PM,2,1741897450000,41.400,13.468,11.375,14.899,-0.037,-0.058,1.047,0,0,19,0.901,6,-1.000,0.635,1.942,0.047,0x1fff
