DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
3/13/2025 2:45:34 PM,2,1741898734000,41.600,13.468,12.313,15.522,0.022,-0.026,0.145,0,0,22,0.911,6,-1.000,0.888,2.618,0.045,0x1fff
3/13/2025 2:55:34 PM,2,1741899334000,45.500,13.488,12.438,15.570,0.022,-0.026,0.145,0,0,21,0.911,6,-1.000,0.888,2.618,0.045,0x1fff
3/13/2025 3:05:34 PM,2,1741899934000,43.600,13.496,13.313,16.384,0.022,-0.026,0.144,0,0,23,0.910,6,-1.000,0.889,2.618,0.045,0x1fff
3/13/2025 3:15:34 PM,2,1741900534000,45.800,13.456,12.438,15.761,0.022,-0.025,0.144,0,0,21,0.917,6,-1.000,0.882,2.618,0.045,0x1fff
3/13/2025 3:25:34 PM,2,1741901134000,45.900,13.448,11.063,14.515,0.023,-0.026,0.144,0,0,20,0.912,6,-1.000,0.887,2.618,0.045,0x1fff
3/13/2025 3:35:34 PM,2,1741901734000,42.000,13.448,11.250,14.372,0.023,-0.026,0.144,0,0,20,0.912,6,-1.000,0.887,2.618,0.045,0x1fff
3/13/2025 3:45:34 PM,2,1741902334000,40.500,13.460,11.625,15.043,0.022,-0.025,0.144,0,0,20,0.911,6,-1.000,0.888,2.618,0.045,0x1fff
3/13/2025 3:55:34 PM,2,1741902934000,41.300,13.468,11.813,15.043,0.022,-0.025,0.144,0,0,21,0.911,6,-1.000,0.888,2.618,0.045,0x1fff
3/13/2025 4:05:34 PM,2,1741903534000,39.900,13.480,11.875,15.234,0.022,-0.025,0.144,0,0,21,0.911,6,-1.000,0.888,2.618,0.045,0x1fff
3/13/2025 4:15:34 PM,2,1741904134000,40.900,13.504,12.125,15.330,0.022,-0.025,0.144,0,0,21,0.914,6,-1.000,0.885,2.618,0.045,0x1fff
