DATE,ID,VER,LENGTH,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_Q0,IMU_QX,IMU_QY,IMU_QZ,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_SOC_TEMP,SNODAR_PCB_TEMP,SNODAR_DISTANCE_RAW,SNODAR_DISTANCE_DOFF,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,SNODAR_STATUS,NRF_TEMP,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,SNODAR_DOY_SWE,SNODAR_TEMP_SWE,LIVE_HEALTH_FLAGS
1/15/2024 8:16:42 PM,208,2,128,1705375002000,41.000,12.364,-11.375,-6.954,0.002,0.898,0.439,-0.020,-0.013,0.039,0.908,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 8:26:42 PM,208,2,128,1705375602000,41.300,12.364,-11.438,-7.242,0.002,0.898,0.439,-0.020,-0.013,0.038,0.909,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 8:36:42 PM,208,2,128,1705376202000,37.400,12.360,-11.563,-7.433,0.002,0.898,0.439,-0.020,-0.013,0.038,0.909,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 8:46:42 PM,208,2,128,1705376802000,41.300,12.360,-11.688,-7.529,0.002,0.898,0.439,-0.020,-0.013,0.038,0.909,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 8:56:42 PM,208,2,128,1705377402000,36.700,12.360,-11.688,-7.481,0.003,0.898,0.439,-0.020,-0.013,0.039,0.909,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 9:06:42 PM,208,2,128,1705378002000,40.500,12.360,-11.875,-7.769,0.002,0.898,0.439,-0.020,-0.014,0.039,0.909,0,0,-1,-5,1.894,1.830,1.870,6,0x17,-14,-1.000,0.100,9.375,0.000,0.026,-1.000,0x1fff
1/15/2024 9:16:42 PM,208,2,128,1705378602000,41.200,12.360,-11.813,-7.529,0.002,0.898,0.439,-0.020,-0.014,0.038,0.909,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 9:26:42 PM,208,2,128,1705379202000,41.000,12.364,-11.813,-7.769,0.002,0.898,0.439,-0.020,-0.014,0.038,0.909,0,0,-1,-5,1.897,1.833,1.873,6,0x17,-14,-1.000,0.097,9.375,0.000,0.025,-1.000,0x1fff
1/15/2024 9:36:42 PM,208,2,128,1705379802000,38.500,12.356,-11.813,-7.625,0.002,0.898,0.439,-0.020,-0.013,0.038,0.910,0,0,-1,-5,1.893,1.829,1.869,6,0x17,-14,-1.000,0.101,9.375,0.000,0.026,-1.000,0x1fff
1/15/2024 9:46:42 PM,208,2,128,1705380402000,40.900,12.360,-11.813,-7.481,0.002,0.898,0.439,-0.020,-0.014,0.038,0.910,0,0,-1,-5,1.896,1.832,1.872,6,0x17,-14,-1.000,0.098,9.375,0.000,0.025,-1.000,0x1fff
1/15/2024 9:56:42 PM,208,2,128,1705381002000,41.300,12.356,-11.688,-7.481,0.003,0.898,0.439,-0.020,-0.013,0.039,0.910,0,0,-1,-4,1.897,1.833,1.873,6,0x17,-14,-1.000,0.097,9.375,0.000,0.025,-1.000,0x1fff
1/15/2024 10:06:42 PM,208,2,128,1705381602000,42.000,12.360,-11.813,-7.625,0.003,0.898,0.439,-0.020,-0.013,0.039,0.910,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 10:16:42 PM,208,2,128,1705382202000,40.400,12.356,-11.750,-7.529,0.002,0.898,0.439,-0.021,-0.014,0.039,0.910,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 10:26:42 PM,208,2,128,1705382802000,38.000,12.352,-11.625,-7.529,0.002,0.898,0.439,-0.020,-0.013,0.039,0.910,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 10:36:42 PM,208,2,128,1705383402000,41.000,12.356,-11.375,-7.242,0.002,0.898,0.439,-0.020,-0.013,0.038,0.910,0,0,-1,-4,1.897,1.833,1.873,7,0x17,-14,-1.000,0.097,9.375,0.000,0.025,-1.000,0x1fff
1/15/2024 10:46:42 PM,208,2,128,1705384002000,37.600,12.352,-11.375,-7.242,0.003,0.898,0.440,-0.021,-0.014,0.039,0.911,0,0,-1,-4,1.897,1.833,1.873,6,0x17,-14,-1.000,0.097,9.375,0.000,0.025,-1.000,0x1fff
1/15/2024 10:56:42 PM,208,2,128,1705384602000,37.300,12.356,-11.563,-7.433,0.002,0.898,0.440,-0.020,-0.014,0.038,0.911,0,0,-1,-4,1.897,1.833,1.873,6,0x17,-14,-1.000,0.097,9.375,0.000,0.025,-1.000,0x1fff
1/15/2024 11:06:42 PM,208,2,128,1705385202000,39.400,12.356,-11.750,-7.529,0.002,0.898,0.440,-0.020,-0.014,0.039,0.911,0,0,-1,-4,1.897,1.833,1.873,6,0x17,-14,-1.000,0.097,9.375,0.000,0.025,-1.000,0x1fff
1/15/2024 11:16:42 PM,208,2,128,1705385802000,41.000,12.352,-11.688,-7.529,0.002,0.898,0.440,-0.020,-0.014,0.038,0.911,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 11:26:42 PM,208,2,128,1705386402000,40.400,12.348,-11.625,-7.529,0.003,0.898,0.440,-0.020,-0.013,0.039,0.911,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 11:36:42 PM,208,2,128,1705387002000,40.800,12.348,-11.500,-7.242,0.003,0.898,0.440,-0.020,-0.013,0.039,0.911,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 11:46:42 PM,208,2,128,1705387602000,40.900,12.356,-11.563,-7.337,0.003,0.898,0.440,-0.020,-0.013,0.039,0.911,0,0,-1,-4,1.900,1.837,1.877,6,0x17,-14,-1.000,0.093,9.375,0.000,0.024,-1.000,0x1fff
1/15/2024 11:56:42 PM,208,2,128,1705388202000,36.200,12.352,-11.625,-7.481,0.002,0.898,0.440,-0.020,-0.014,0.039,0.912,0,0,-1,-4,1.897,1.833,1.873,7,0x17,-14,-1.000,0.097,9.375,0.000,0.025,-1.000,0x1fff
