DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
2/20/2025 1:45:34 PM,2,1740084334000,44.600,13.544,10.688,14.084,0.024,-0.022,0.527,0,0,20,0.750,6,-1.000,1.049,1.794,0.045,0x1fff
2/20/2025 1:55:34 PM,2,1740084934000,42.800,13.552,10.625,13.845,0.024,-0.022,0.527,0,0,20,0.750,5,-1.000,1.049,1.794,0.045,0x1fff
2/20/2025 2:05:34 PM,2,1740085534000,45.100,13.568,10.563,13.653,0.024,-0.022,0.527,0,0,20,0.750,5,-1.000,1.049,1.794,0.045,0x1fff
2/20/2025 2:15:34 PM,2,1740086134000,40.900,13.596,10.375,13.749,0.023,-0.022,0.527,0,0,20,0.751,6,-1.000,1.048,1.794,0.045,0x1fff
2/20/2025 2:25:34 PM,2,1740086734000,40.000,13.620,10.313,13.557,0.024,-0.023,0.527,0,0,19,0.752,5,-1.000,1.047,1.794,0.045,0x1fff
2/20/2025 2:35:34 PM,2,1740087334000,40.700,13.656,10.250,13.557,0.024,-0.023,0.527,0,0,20,0.752,5,-1.000,1.047,1.794,0.045,0x1fff
2/20/2025 2:45:34 PM,2,1740087934000,44.800,13.704,10.063,13.413,0.024,-0.022,0.527,0,0,19,0.760,5,-1.000,1.039,1.794,0.045,0x1fff
2/20/2025 2:55:34 PM,2,1740088534000,38.000,13.760,10.063,13.269,0.024,-0.023,0.526,0,0,19,0.760,5,-1.000,1.039,1.794,0.045,0x1fff
2/20/2025 3:05:34 PM,2,1740089134000,43.800,13.824,9.875,13.413,0.024,-0.023,0.526,0,0,19,0.760,5,-1.000,1.039,1.794,0.045,0x1fff
2/20/2025 3:15:34 PM,2,1740089734000,44.000,13.920,9.625,13.078,0.024,-0.023,0.526,0,0,18,0.760,5,-1.000,1.039,1.794,0.045,0x1fff
2/20/2025 3:25:34 PM,2,1740090334000,43.900,13.780,9.625,12.886,0.024,-0.023,0.526,0,0,19,0.763,5,-1.000,1.036,1.794,0.045,0x1fff
2/20/2025 3:35:34 PM,2,1740090934000,44.000,13.844,9.688,13.126,0.024,-0.022,0.526,0,0,19,0.769,5,-1.000,1.030,1.794,0.045,0x1fff
2/20/2025 3:45:34 PM,2,1740091534000,43.600,13.788,9.563,13.030,0.024,-0.023,0.526,0,0,19,0.763,5,-1.000,1.036,1.794,0.045,0x1fff
2/20/2025 3:55:34 PM,2,1740092134000,41.800,13.908,9.375,12.742,0.024,-0.023,0.526,0,0,18,0.769,5,-1.000,1.030,1.794,0.045,0x1fff
2/20/2025 4:05:34 PM,2,1740092734000,37.100,13.808,9.125,12.551,0.024,-0.023,0.526,0,0,18,0.767,6,-1.000,1.032,1.794,0.046,0x1fff
2/20/2025 4:15:34 PM,2,1740093334000,43.200,13.824,8.750,11.976,0.025,-0.024,0.526,0,0,18,0.773,5,-1.000,1.026,1.794,0.046,0x1fff
2/20/2025 4:25:34 PM,2,1740093934000,44.000,13.840,8.500,11.688,0.025,-0.023,0.525,0,0,17,0.773,5,-1.000,1.026,1.794,0.046,0x1fff
