DATE,ID,VER,LENGTH,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_Q0,IMU_QX,IMU_QY,IMU_QZ,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_SOC_TEMP,SNODAR_PCB_TEMP,SNODAR_DISTANCE_RAW,SNODAR_DISTANCE_DOFF,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,SNODAR_STATUS,NRF_TEMP,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,SNODAR_DOY_SWE,SNODAR_TEMP_SWE,LIVE_HEALTH_FLAGS
2/5/2024 8:16:42 PM,208,2,128,1707189402000,40.700,12.700,2.938,7.231,0.009,-0.997,0.074,0.019,-0.015,0.038,-0.148,0,0,12,10,1.911,1.848,1.875,6,0x17,0,-1.000,0.095,11.142,0.000,0.026,-1.000,0x1fff
2/5/2024 8:26:42 PM,208,2,128,1707190002000,40.700,12.696,2.938,7.087,0.008,-0.997,0.074,0.018,-0.014,0.038,-0.147,0,0,12,10,1.910,1.847,1.874,6,0x17,0,-1.000,0.096,11.142,0.000,0.027,-1.000,0x1fff
2/5/2024 8:36:42 PM,208,2,128,1707190602000,38.700,12.696,3.125,7.662,0.008,-0.997,0.074,0.019,-0.014,0.039,-0.147,0,0,12,10,1.913,1.851,1.877,6,0x17,0,-1.000,0.093,11.142,0.000,0.026,-1.000,0x1fff
2/5/2024 8:46:42 PM,208,2,128,1707191202000,40.200,12.692,3.250,7.662,0.008,-0.997,0.073,0.018,-0.014,0.038,-0.146,0,0,13,10,1.911,1.848,1.874,7,0x17,0,-1.000,0.096,11.142,0.000,0.027,-1.000,0x1fff
2/5/2024 8:56:42 PM,208,2,128,1707191802000,40.800,12.692,3.438,7.806,0.008,-0.997,0.073,0.018,-0.014,0.037,-0.145,0,0,13,11,1.913,1.851,1.877,6,0x17,0,-1.000,0.093,11.142,0.000,0.026,-1.000,0x1fff
2/5/2024 9:06:42 PM,208,2,128,1707192402000,38.500,12.692,3.563,7.854,0.008,-0.997,0.072,0.018,-0.014,0.038,-0.145,0,0,13,11,1.911,1.848,1.874,6,0x17,0,-1.000,0.096,11.142,0.000,0.027,-1.000,0x1fff
2/5/2024 9:16:42 PM,208,2,128,1707193002000,40.700,12.692,3.750,8.477,0.008,-0.997,0.071,0.019,-0.013,0.038,-0.143,0,0,13,11,1.911,1.848,1.874,6,0x17,0,-1.000,0.096,11.142,0.000,0.027,-1.000,0x1fff
2/5/2024 9:26:42 PM,208,2,128,1707193602000,39.900,12.688,3.750,8.142,0.008,-0.997,0.071,0.019,-0.014,0.038,-0.143,0,0,13,11,1.910,1.847,1.873,7,0x17,0,-1.000,0.097,11.142,0.000,0.027,-1.000,0x1fff
2/5/2024 9:36:42 PM,208,2,128,1707194202000,40.700,12.692,3.500,7.854,0.008,-0.997,0.072,0.018,-0.014,0.038,-0.143,0,0,13,11,1.913,1.851,1.877,6,0x17,0,-1.000,0.093,11.142,0.000,0.026,-1.000,0x1fff
2/5/2024 9:46:42 PM,208,2,128,1707194802000,38.400,12.684,3.250,7.662,0.008,-0.997,0.072,0.018,-0.014,0.038,-0.143,0,0,13,11,1.910,1.847,1.873,6,0x17,0,-1.000,0.097,11.142,0.000,0.027,-1.000,0x1fff
