DATE,ID,VER,LENGTH,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_Q0,IMU_QX,IMU_QY,IMU_QZ,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_SOC_TEMP,SNODAR_PCB_TEMP,SNODAR_DISTANCE_RAW,SNODAR_DISTANCE_DOFF,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,SNODAR_STATUS,NRF_TEMP,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,SNODAR_DOY_SWE,SNODAR_TEMP_SWE,LIVE_HEALTH_FLAGS
9/15/2023 3:40:09 PM,208,2,128,1694814009000,40.900,14.008,34.375,37.518,0.025,-0.809,-0.034,-0.586,-0.002,-1.254,0.083,3,0,45,46,3.211,3.132,3.129,56,0x15,34,-1.000,0.000,10.724,0.000,0.000,-1.000,0x1fff
11/3/2023 11:46:23 PM,208,2,128,1699076783000,45.600,11.948,23.125,25.202,0.105,-0.592,-0.797,-0.064,-0.023,-0.246,1.861,5,0,23,24,0.043,-0.021,1.782,7,0x17,22,-1.000,0.000,10.724,0.000,0.000,-1.000,0x1fff
11/3/2023 11:56:19 PM,208,2,128,1699077379000,46.200,11.948,28.375,30.953,0.091,-0.608,-0.787,-0.051,-0.031,-0.208,1.824,5,0,25,37,0.050,-0.014,1.782,7,0x17,27,-1.000,0.000,10.724,0.000,0.000,-1.000,0x1fff
11/4/2023 12:02:55 AM,208,2,128,1699077775000,46.100,11.948,29.875,32.630,0.105,-0.150,-0.983,0.000,-0.032,-0.207,2.834,5,0,39,39,0.050,-0.014,1.782,7,0x17,29,-1.000,0.000,10.724,0.000,0.000,-1.000,0x1fff
11/4/2023 7:03:21 PM,208,2,128,1699146201000,40.000,13.440,12.125,14.659,0.012,0.758,0.652,0.006,0.026,0.005,1.422,0,0,13,13,0.713,0.636,0.654,9,0x17,11,-1.000,1.128,10.724,1.128,0.265,-1.000,0x1fff
11/4/2023 7:12:48 PM,208,2,128,1699146768000,40.400,13.432,13.563,16.576,0.000,-0.788,-0.616,0.010,-0.013,0.015,1.328,0,0,23,22,1.821,1.750,1.767,11,0x17,12,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 7:22:48 PM,208,2,128,1699147368000,41.100,13.424,13.125,16.193,0.002,-0.804,-0.595,0.022,-0.030,0.033,1.274,0,0,23,22,1.826,1.756,1.773,12,0x17,11,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 7:32:48 PM,208,2,128,1699147968000,38.400,13.416,12.438,15.714,0.002,-0.804,-0.595,0.022,-0.030,0.033,1.274,0,0,23,21,1.826,1.756,1.774,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 7:42:48 PM,208,2,128,1699148568000,41.100,13.404,12.063,15.378,0.002,-0.804,-0.595,0.022,-0.030,0.033,1.274,0,0,22,21,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 7:52:48 PM,208,2,128,1699149168000,40.300,13.400,12.063,15.234,0.002,-0.804,-0.595,0.022,-0.029,0.032,1.274,0,0,22,21,1.826,1.756,1.774,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 8:02:48 PM,208,2,128,1699149768000,38.000,13.392,12.125,15.234,0.002,-0.804,-0.595,0.022,-0.029,0.033,1.274,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 8:12:48 PM,208,2,128,1699150368000,40.500,13.384,12.125,15.186,0.002,-0.804,-0.595,0.022,-0.029,0.033,1.274,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 8:22:48 PM,208,2,128,1699150968000,40.900,13.376,12.000,15.043,0.002,-0.804,-0.595,0.022,-0.029,0.033,1.274,0,0,22,21,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 8:32:48 PM,208,2,128,1699151568000,40.800,13.368,11.813,15.043,0.002,-0.804,-0.595,0.022,-0.029,0.033,1.274,0,0,22,20,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 8:42:48 PM,208,2,128,1699152168000,40.600,13.360,11.625,14.707,0.002,-0.804,-0.594,0.022,-0.030,0.034,1.274,0,0,21,20,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 8:52:48 PM,208,2,128,1699152768000,39.200,13.348,11.625,14.899,0.002,-0.804,-0.594,0.022,-0.030,0.033,1.274,0,0,21,20,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 9:02:48 PM,208,2,128,1699153368000,40.400,13.344,11.438,14.611,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,21,20,1.830,1.760,1.779,11,0x17,9,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 9:12:48 PM,208,2,128,1699153968000,41.300,13.340,11.250,14.324,0.002,-0.804,-0.594,0.022,-0.029,0.033,1.274,0,0,21,20,1.829,1.759,1.778,11,0x17,9,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 9:22:48 PM,208,2,128,1699154568000,39.700,13.332,11.313,14.515,0.002,-0.804,-0.594,0.022,-0.029,0.033,1.274,0,0,21,20,1.830,1.760,1.779,11,0x17,9,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 9:32:48 PM,208,2,128,1699155168000,38.800,13.332,11.438,14.659,0.002,-0.804,-0.594,0.022,-0.030,0.034,1.274,0,0,21,20,1.827,1.757,1.776,11,0x17,9,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 9:42:48 PM,208,2,128,1699155768000,41.200,13.324,11.438,14.707,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,21,20,1.829,1.759,1.778,11,0x17,9,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 9:52:48 PM,208,2,128,1699156368000,40.100,13.316,11.500,14.803,0.002,-0.804,-0.594,0.023,-0.031,0.034,1.274,0,0,21,20,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 10:02:48 PM,208,2,128,1699156968000,40.300,13.312,11.500,14.707,0.002,-0.804,-0.594,0.023,-0.030,0.035,1.274,0,0,21,20,1.826,1.756,1.774,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 10:12:48 PM,208,2,128,1699157568000,40.300,13.304,11.500,14.659,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,21,20,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 10:22:48 PM,208,2,128,1699158168000,40.400,13.308,11.625,14.803,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,21,20,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 10:32:48 PM,208,2,128,1699158768000,40.000,13.300,11.750,14.851,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,21,20,1.827,1.757,1.775,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 10:42:48 PM,208,2,128,1699159368000,41.800,13.296,11.875,15.138,0.002,-0.804,-0.594,0.023,-0.031,0.034,1.274,0,0,21,20,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 10:52:48 PM,208,2,128,1699159968000,37.500,13.296,11.875,15.138,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,21,20,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 11:02:48 PM,208,2,128,1699160568000,41.000,13.288,11.813,15.138,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,21,20,1.831,1.761,1.779,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 11:12:48 PM,208,2,128,1699161168000,40.800,13.288,11.813,15.138,0.002,-0.804,-0.594,0.023,-0.030,0.035,1.274,0,0,21,20,1.827,1.757,1.775,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 11:22:48 PM,208,2,128,1699161768000,41.000,13.284,11.938,15.138,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,21,21,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 11:32:48 PM,208,2,128,1699162368000,41.100,13.280,12.188,15.426,0.002,-0.804,-0.594,0.023,-0.031,0.034,1.274,0,0,21,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 11:42:48 PM,208,2,128,1699162968000,40.600,13.276,12.313,15.426,0.002,-0.804,-0.594,0.023,-0.031,0.034,1.274,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/4/2023 11:52:48 PM,208,2,128,1699163568000,36.300,13.272,12.688,15.857,0.002,-0.804,-0.594,0.024,-0.031,0.036,1.274,0,0,22,21,1.830,1.760,1.777,12,0x17,11,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 12:02:48 AM,208,2,128,1699164168000,39.600,13.272,12.938,15.953,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,21,1.830,1.760,1.777,12,0x17,11,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 12:12:48 AM,208,2,128,1699164768000,37.500,13.268,12.875,15.905,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,21,1.830,1.760,1.777,12,0x17,11,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 12:22:48 AM,208,2,128,1699165368000,41.200,13.268,12.688,15.857,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,22,21,1.829,1.759,1.776,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 12:32:48 AM,208,2,128,1699165968000,40.300,13.264,12.500,15.666,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 12:42:48 AM,208,2,128,1699166568000,41.000,13.260,12.250,15.330,0.002,-0.804,-0.594,0.023,-0.031,0.034,1.274,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 12:52:48 AM,208,2,128,1699167168000,41.700,13.264,12.188,15.330,0.002,-0.804,-0.594,0.023,-0.031,0.034,1.274,0,0,22,21,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:02:48 AM,208,2,128,1699167768000,41.300,13.260,12.125,15.186,0.002,-0.804,-0.594,0.023,-0.030,0.035,1.274,0,0,22,20,1.827,1.757,1.775,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:12:48 AM,208,2,128,1699168368000,40.900,13.260,12.125,15.234,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,22,20,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:22:48 AM,208,2,128,1699168968000,41.300,13.252,12.063,15.234,0.002,-0.804,-0.594,0.023,-0.031,0.034,1.274,0,0,22,20,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:32:48 AM,208,2,128,1699169568000,41.400,13.256,12.000,15.138,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.274,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:42:48 AM,208,2,128,1699170168000,39.400,13.252,12.000,15.234,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,21,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:52:48 AM,208,2,128,1699170768000,38.100,13.252,12.000,15.330,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,21,1.831,1.761,1.779,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:02:48 AM,208,2,128,1699171368000,41.500,13.252,12.000,15.330,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,20,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:12:48 AM,208,2,128,1699171968000,39.800,13.248,11.875,15.138,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,20,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:22:48 AM,208,2,128,1699172568000,41.200,13.252,11.938,15.043,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.274,0,0,22,20,1.829,1.759,1.777,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:32:48 AM,208,2,128,1699173168000,41.300,13.252,12.000,15.234,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.273,0,0,22,20,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:42:48 AM,208,2,128,1699173768000,40.600,13.248,12.000,15.043,0.002,-0.804,-0.594,0.023,-0.030,0.034,1.273,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 1:52:48 AM,208,2,128,1699174368000,41.200,13.248,11.875,15.138,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.273,0,0,22,21,1.830,1.760,1.778,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1fff
11/5/2023 2:02:48 AM,208,2,128,1699174968000,40.600,13.244,11.563,14.707,0.002,-0.804,-0.594,0.023,-0.031,0.035,1.273,0,0,22,20,1.826,1.756,1.774,12,0x17,10,-1.000,0.000,11.852,0.000,0.000,-1.000,0x1ffe
