DATE,VER,UNIX_TIME,POWER_CURRENT,POWER_VOLTAGE,TMP_TEMP,IMU_TEMP,IMU_R,IMU_P,IMU_Y,IMU_FLAG,HEATER_ENABLED,SNODAR_PCB_TEMP,SNODAR_DISTANCE,SENSOR_MEASUREMENT_TIME,OUTSIDE_TEMP,SNODAR_SEASONAL_SNOW_DEPTH,SNODAR_SEASONAL_SNOW_FALL,SNODAR_NEW_SNOW_FALL,LIVE_HEALTH_FLAGS
2/12/2025 5:52:26 PM,2,1739407946000,40.400,13.944,-9.688,-6.619,0.008,-0.011,2.915,0,0,-2,0.839,5,-1.000,0.823,1.194,0.000,0x1fff
2/12/2025 6:02:26 PM,2,1739408546000,40.400,13.908,-11.625,-8.344,0.007,-0.010,2.915,0,0,-3,0.838,5,-1.000,0.824,1.194,0.000,0x1fff
2/12/2025 6:12:26 PM,2,1739409146000,40.500,13.880,-13.125,-9.877,0.007,-0.009,2.915,0,0,-5,0.834,5,-1.000,0.828,1.194,0.013,0x1fff
2/12/2025 6:22:26 PM,2,1739409746000,41.200,13.852,-14.063,-10.980,0.006,-0.009,2.915,0,0,-6,0.835,5,-1.000,0.827,1.194,0.013,0x1fff
2/12/2025 6:32:26 PM,2,1739410346000,36.300,13.828,-14.938,-11.555,0.006,-0.008,2.914,0,0,-7,0.835,5,-1.000,0.827,1.194,0.013,0x1fff
2/12/2025 6:42:26 PM,2,1739410946000,37.200,13.808,-16.125,-12.801,0.005,-0.007,2.914,0,0,-8,0.836,5,-1.000,0.826,1.194,0.013,0x1fff
2/12/2025 6:52:26 PM,2,1739411546000,40.700,13.788,-16.813,-13.615,0.006,-0.008,2.914,0,0,-8,0.837,5,-1.000,0.825,1.194,0.013,0x1fff
2/12/2025 7:02:26 PM,2,1739412146000,40.600,13.768,-17.250,-13.855,0.005,-0.007,2.914,0,0,-9,0.838,5,-1.000,0.824,1.194,0.013,0x1fff
2/12/2025 7:12:26 PM,2,1739412746000,41.600,13.748,-16.688,-13.567,0.006,-0.008,2.914,0,0,-8,0.837,5,-1.000,0.825,1.194,0.013,0x1fff
2/12/2025 7:22:26 PM,2,1739413346000,38.200,13.732,-17.125,-13.951,0.005,-0.007,2.914,0,0,-9,0.836,5,-1.000,0.826,1.194,0.013,0x1fff
2/12/2025 7:32:26 PM,2,1739413946000,37.500,13.720,-17.750,-14.478,0.005,-0.007,2.914,0,0,-9,0.837,5,-1.000,0.825,1.194,0.013,0x1fff
2/12/2025 7:42:26 PM,2,1739414546000,37.700,13.700,-17.313,-14.142,0.005,-0.007,2.913,0,0,-9,0.837,6,-1.000,0.825,1.194,0.013,0x1fff
2/12/2025 7:52:26 PM,2,1739415146000,41.400,13.684,-16.813,-13.472,0.006,-0.008,2.913,0,0,-8,0.834,5,-1.000,0.828,1.194,0.013,0x1fff
2/12/2025 8:02:26 PM,2,1739415746000,38.000,13.672,-17.750,-14.382,0.005,-0.007,2.913,0,0,-9,0.835,5,-1.000,0.827,1.194,0.013,0x1fff
2/12/2025 8:12:26 PM,2,1739416346000,37.100,13.652,-18.125,-14.717,0.005,-0.007,2.913,0,0,-10,0.831,5,-1.000,0.831,1.194,0.016,0x1fff
2/12/2025 8:22:26 PM,2,1739416946000,39.300,13.640,-19.125,-15.963,0.005,-0.006,2.913,0,0,-11,0.829,6,-1.000,0.833,1.194,0.018,0x1fff
2/12/2025 8:32:26 PM,2,1739417546000,39.500,13.628,-19.375,-16.059,0.005,-0.006,2.913,0,0,-11,0.830,5,-1.000,0.832,1.194,0.018,0x1fff
2/12/2025 8:42:26 PM,2,1739418146000,37.300,13.616,-18.938,-15.724,0.005,-0.006,2.913,0,0,-11,0.830,5,-1.000,0.832,1.194,0.018,0x1fff
2/12/2025 8:52:26 PM,2,1739418746000,41.800,13.608,-19.313,-16.059,0.005,-0.006,2.913,0,0,-11,0.830,5,-1.000,0.832,1.194,0.018,0x1fff
2/12/2025 9:02:26 PM,2,1739419346000,41.000,13.596,-19.813,-16.826,0.005,-0.006,2.913,0,0,-11,0.831,5,-1.000,0.831,1.194,0.018,0x1ffe
